internal_id,Award ID,Recipient Name,Award Amount,Description,Awarding Agency,Awarding Sub Agency,Period of Performance Start Date,Period of Performance Current End Date,NAICS Code,NAICS Description,PSC Code,awarding_agency_id,agency_slug,generated_internal_id,_searched_as,Company
278271826,15F06725F0001376,BOOZ ALLEN HAMILTON INC,2000000.0,TDSU SCOR 38 - ITSSS-2 CALL ORDER,Department of Justice,Federal Bureau of Investigation,,,,,,252.0,department-of-justice,CONT_AWD_15F06725F0001376_1549_15F06724A0000313_1549,Booz Allen Hamilton,Booz Allen Hamilton
291521889,75F40122F19001,BOOZ ALLEN HAMILTON INC,1999469.75,HEALTH FRAUD SURVEILLANCE AI/ML TOOL SERVICES,Department of Health and Human Services,Food and Drug Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75F40122F19001_7524_75F40122A00013_7524,Booz Allen Hamilton Inc,Booz Allen Hamilton
298574868,FA865018C5616,BOOZ ALLEN HAMILTON INC,1997286.0,COMPRESSOR BLADE REFURBISHMENT TECHNIQUES FOR INCREASED FUEL EFFICIENCIES - APTO ENERGY INNOVATION,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA865018C5616_9700_-NONE-_-NONE-,Booz Allen Hamilton Inc,Booz Allen Hamilton
279026845,2032H522F00079,BOOZ ALLEN HAMILTON INC,1979046.24,THE PURPOSE OF THIS TASK ORDER IS FOR RELEASE MANAGEMENT SUPPORT SERVICES COVID-19,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H522F00079_2050_TIRNO17Z00005_2050,Booz Allen Hamilton Inc,Booz Allen Hamilton
278397014,1605TA22F00111,BOOZ ALLEN HAMILTON INC,1976484.4,CALL ORDER FOR MSHA IT ACCESSIBILITY REMEDIATION SERVICES AGAINST DOL SINGLE AWARD BPA #DOL-OPS-17-A-0001.,Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_1605TA22F00111_1605_DOLOPS17A0001_1605,Booz Allen Hamilton,Booz Allen Hamilton
279031977,2033H619F00110,BOOZ ALLEN HAMILTON INC,1972706.75,FISCAL ACCOUNTING&SHARED SERVICES SUPPORT SERVICES - CARS ENHANCEMENT,Department of the Treasury,Bureau of the Fiscal Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2033H619F00110_2036_TFSAFSABPA17009_2036,Booz Allen Hamilton Inc,Booz Allen Hamilton
306629682,HHSD2002010371980014,BOOZ ALLEN HAMILTON INC,1963527.07,IGF::OT::IGF FOA PROJECT 3 MISO SERVICES,Department of Health and Human Services,Centers for Disease Control and Prevention,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSD2002010371980014_7523_HHSD200201037198I_7523,Booz Allen Hamilton,Booz Allen Hamilton
306485681,HC102819F0878,BOOZ ALLEN HAMILTON INC,1941214.96,EMASS ANSIBLE AUTOMATION INTEGRATION,Department of Defense,Defense Information Systems Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HC102819F0878_9700_HC102817A0003_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
307158931,HHSP23337013,"AQUILENT, INC.",1931475.1,"IGF::CT::IGF FDA TOBACCO CAMPAIGN WEB SITE DEVELOPMENT, GRAPHICS, USABILITY AND ETC PROJECT",Department of Health and Human Services,Office of the Assistant Secretary for Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSP23337013_7555_HHSP233201300057B_7555,Aquilent,Booz Allen Hamilton
279968373,36C10B19N10150037,LIBERTY IT SOLUTIONS LLC,1930215.97,REAL TIME LOCATION SYSTEM ENTERPRISE SYSTEMS ENGINEERING SUSTAINMENT,Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_36C10B19N10150037_3600_VA11816D1015_3600,Liberty IT Solutions,Booz Allen Hamilton
310025380,N0018920FQ144,BOOZ ALLEN HAMILTON INC,1912719.33,FLIGHT WEATHER BRIEFER 2.0 CPFF SUPPORT SERVICES,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0018920FQ144_9700_N0018915DQ002_9700,Booz Allen Hamilton,Booz Allen Hamilton
291617214,75N94020F00001,BOOZ ALLEN HAMILTON INC,1911896.82,NICHD FISMA SUPPORT SERVICES,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N94020F00001_7529_HHSN316201200008W_7529,Booz Allen Hamilton,Booz Allen Hamilton
297066271,DTFAWA12D00060CALL0007,BOOZ ALLEN HAMILTON INC.,1906509.0,"SOAR II SYSTEM DEVELOPMENT TASK ORDER  7 - CR/DRS. IGF::CL,CT::IGF",Department of Transportation,Federal Aviation Administration,,,,,,731.0,department-of-transportation,CONT_AWD_DTFAWA12D00060CALL0007_6920_DTFAWA12D00060_6920,Booz Allen Hamilton Inc,Booz Allen Hamilton
347650159,VA11816F10150001,LIBERTY IT SOLUTIONS LLC,1904718.6,"IGF::OT::IGF THE CONTRACTOR SHALL PROVIDE COMPREHENSIVE LIFECYCLE SOFTWARE CODE MAINTENANCE TO INCLUDE OPERATIONS AND MAINTENANCE SUPPORT, USER ACCEPTANCE AND SYSTEMS QUALITY ASSURANCE TESTING SUPPORT, AND KNOWLEDGE TRANSITION SUPPORT.",Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_VA11816F10150001_3600_VA11816D1015_3600,Liberty IT Solutions,Booz Allen Hamilton
279024132,2032H518F00400,BOOZ ALLEN HAMILTON INC,1897392.22,CI FORENSIC ASSISTANCE PILOT EXPANSION (NON-1811),Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H518F00400_2050_GS00Q09BGD0019_4735,Booz Allen Hamilton,Booz Allen Hamilton
306490198,HC102822F0572,BOOZ ALLEN HAMILTON INC,1886910.1,LABOR,Department of Defense,Defense Information Systems Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HC102822F0572_9700_HC102817A0003_9700,Booz Allen Hamilton,Booz Allen Hamilton
312934111,SP470920F0057,"MIDDLE BAY SOLUTIONS II, LLC",1881172.71,8507486051!TASK 1 PROJECT PLAN DEVELOPME,Department of Defense,Defense Logistics Agency,,,,,,1173.0,department-of-defense,CONT_AWD_SP470920F0057_9700_SP470917D0004_9700,Booz Allen Hamilton,Booz Allen Hamilton
278395001,1605DC17U00006,BOOZ ALLEN HAMILTON INC,1869337.97,IGF::OT::IGF ETA WIOA SUPPORT,Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_1605DC17U00006_1605_DOLOPS17A0001_1605,Booz Allen Hamilton Inc,Booz Allen Hamilton
278396925,1605TA22F00013,BOOZ ALLEN HAMILTON INC,1861543.18,LABOR - NEW TASK ORDER AGAINST BPA 1605TA-22-A-0001 FOR ILAB KNOWLEDGE BASE WEB PORTAL DEVELOPMENT AND OPERATION AND MAINTENANCE,Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_1605TA22F00013_1605_1605TA22A0001_1605,Booz Allen Hamilton Inc,Booz Allen Hamilton
343714863,TOFS17G0004,BOOZ ALLEN HAMILTON INC,1854836.79,IGF::CL::IGF INFORMATION TECHNOLOGY SECURITY/INFORMATION TECHNOLOGY CONTROLS EVIDENCE&PROJECT REQUIREMENTS SUPPORT,Department of the Treasury,Departmental Offices,,,,,,456.0,department-of-the-treasury,CONT_AWD_TOFS17G0004_2001_GS35F386DA_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
278395396,1605DC18F00245,BOOZ ALLEN HAMILTON INC,1849623.45,"ORDER ISSUED FROM BLANKET PURCHASE AGREEMENT (BPA) NUMBER DOL-OPS-17-A-0001 TO PROVIDE PLATFORM SERVICES TO SUPPORT THE DEPARTMENT OF LABOR (DOL) EMPLOYMENT AND TRAINING ADMINISTRATION (ETA) OFFICE OF INFORMATION SYSTEMS AND TECHNOLOGY (OIST).  BPA NUMBER DOL-OPS-17-A-0001 WAS AWARDED TO PROVIDE OCIO PORTFOLIO, PROGRAM, AND PROJECT MANAGEMENT AND TECHNICAL SUPPORT SERVICES (PPPM&TS).",Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_1605DC18F00245_1605_DOLOPS17A0001_1605,Booz Allen Hamilton,Booz Allen Hamilton
310035296,N0018923FR147,BOOZ ALLEN HAMILTON INC,1848024.93,CDS A&A AND ENGINEERING SUPPORT,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0018923FR147_9700_N0018922DR001_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
306494555,HC102825F0166,BOOZ ALLEN HAMILTON INC,1844342.74,"ENTERPRISE MISSION ASSURANCE SUPPORT SERVICE DEVICE ATTRIBUTE TAGGING TOOL AND TAGGING, REPORTING AND ATTRIBUTION CONFIGURATION SUITE MAINTENANCE AND IMPLEMENTATION SUPPORT",Department of Defense,Defense Information Systems Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HC102825F0166_9700_HC102824A0002_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
291593581,75N92024F00001,BOOZ ALLEN HAMILTON INC,1836946.98,NIGMS RMF BPA SERVICES,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N92024F00001_7529_75N92021A00002_7529,Booz Allen Hamilton Inc,Booz Allen Hamilton
306486725,HC102820F0324,BOOZ ALLEN HAMILTON INC,1832992.74,EMASS ARMY JWICS,Department of Defense,Defense Information Systems Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HC102820F0324_9700_HC102817A0003_9700,Booz Allen Hamilton,Booz Allen Hamilton
278396868,1605TA21F00049,BOOZ ALLEN HAMILTON INC,1824678.27,"OPERATIONS AND MAINTENANCE (O&M) AND HELP DESK SUPPORT FOR FLAG, SEASONAL JOBS, AND THE DATA HUB.",Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_1605TA21F00049_1605_DOLOPS17A0001_1605,Booz Allen Hamilton Inc,Booz Allen Hamilton
307128729,HHSN31600008,BOOZ ALLEN HAMILTON INC,1823549.62,IGF::OT::IGF OTHER FUNCTION ; BOOZ ALLEN&HAMILTON INC:1107242,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSN31600008_7529_263010072_7529,Booz Allen Hamilton,Booz Allen Hamilton
291015081,68HERD24F0071,BOOZ ALLEN HAMILTON INC,1822033.37,INTEGRATED COMPLIANCE INFORMATION SYSTEM - IT SYSTEM SUPPORT SERVICES,Environmental Protection Agency,Environmental Protection Agency,,,,,,700.0,environmental-protection-agency,CONT_AWD_68HERD24F0071_6800_47QTCK18D0004_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
305317968,GSQ0717BG0047,"BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC",1817139.07,IGF::OT::IGF  TEST SYSTEMS SUSTAINMENT SUPPORT FOR PAKISTAN,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSQ0717BG0047_4732_GS00Q09BGD0013_4735,Booz Allen Hamilton,Booz Allen Hamilton
298592909,FA875020C0533,BOOZ ALLEN HAMILTON INC,1807825.0,"COLLABORATIVE, HIGHLY EXTENSIBLE MOBILE MACHINE INFRASTRUCTURE FOR SYSTEM TRANSFORMATION OF SPATIAL INFORMATION (CHEMISTRI)",Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA875020C0533_9700_-NONE-_-NONE-,Booz Allen Hamilton,Booz Allen Hamilton
279032593,2033H621F00046,BOOZ ALLEN HAMILTON INC,1800093.73,SECURITY FUSION CENTER,Department of the Treasury,Bureau of the Fiscal Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2033H621F00046_2036_TFSAISSBPA17003_2036,Booz Allen Hamilton Inc,Booz Allen Hamilton
306494645,HC102825F0274,BOOZ ALLEN HAMILTON INC,1794411.03,ENTERPRISE MISSION ASSURANCE SUPPORT SERVICE FOR CYBERSECURITY MATURITY MODEL CERTIFICATION,Department of Defense,Defense Information Systems Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HC102825F0274_9700_HC102824A0002_9700,Booz Allen Hamilton,Booz Allen Hamilton
310017668,N0018918FQ099,BOOZ ALLEN HAMILTON INC,1785311.59,IA CONTRACTOR SUPPORT SERVICES,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0018918FQ099_9700_47QTCK18D0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
305317962,GSQ0717BG0040,"BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC",1780885.75,IGF::OT::IGF  ROYAL NETHERLANDS AIR FORCE TEST CAPABILITY PROGRAM,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSQ0717BG0040_4732_GS00Q09BGD0013_4735,Booz Allen Hamilton,Booz Allen Hamilton
279024314,2032H518F00830,BOOZ ALLEN HAMILTON INC,1759904.32,IGF::CT::IGF FOR CRITICAL FUNCTIONS - LOW WITH LITTLE POSSIBILITY OF CONTRACTOR PERFORMING IG WORK. CONTRACTOR WILL PROVIDE SYSTEMS ENGINEERING SUPPORT SERVICES. CYRBYME C,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H518F00830_2050_TIRNO17Z00005_2050,Booz Allen Hamilton,Booz Allen Hamilton
281087626,47QFWA18F0027,"BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC",1743369.79,IGF::OT::IGF FY18 TEST AND SIMULATION DEVICE SUPPORT PROGRAM,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QFWA18F0027_4732_GS00Q09BGD0013_4735,Booz Allen Hamilton,Booz Allen Hamilton
291503192,75D30120F09333,BOOZ ALLEN HAMILTON INC,1735272.86,INTERNATIONAL REAGENT RESOURCE (IRR) SUPPORT FOR COVID-19 RESPONSE,Department of Health and Human Services,Centers for Disease Control and Prevention,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75D30120F09333_7523_47QTCK18D0004_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
307159840,HHSP23337026,"AQUILENT, INC.",1728890.66,"IGF::CT::IGF CRITICAL FUNCTION PPHF 2012 TOBACCO-FREE WEBSITE DESIGN, DEVELOPMENT AND MAINTENANCE",Department of Health and Human Services,Office of the Assistant Secretary for Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSP23337026_7555_HHSP233201000002B_7555,Booz Allen Hamilton,Booz Allen Hamilton
310041073,N0018925FZ038,BOOZ ALLEN HAMILTON INC,1726523.48,NETC TECHNICAL SUPPORT SERVICES - IT PORTFOLIO MANAGEMENT (PFM) SUPPORT SERVICES,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0018925FZ038_9700_N0018921DZ046_9700,Booz Allen Hamilton,Booz Allen Hamilton
343645587,TIRNO17Z000050001,BOOZ ALLEN HAMILTON INC,1721366.78,IGF::CT::IGF FOR CRITICAL FUNCTIONS - LOW WITH LITTLE POSSIBILITY OF CONTRACTOR PERFORMING IG WORK.  PROGRAM MANAGEMENT SUPPORT SERVICES,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_TIRNO17Z000050001_2050_GS35F386DA_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
279514005,28321320FA0010317,BOOZ ALLEN HAMILTON INC,1711195.2,CALL ORDER FOR INDEPENDENT VERIFICATION AND VALIDATION SERVICES. PERIOD OF PERFORMANCE: 09/03/2020-09/02/2021,Social Security Administration,Social Security Administration,,,,,,539.0,social-security-administration,CONT_AWD_28321320FA0010317_2800_28321319A00040002_2800,Booz Allen Hamilton Inc,Booz Allen Hamilton
278394999,1605DC17U00004,BOOZ ALLEN HAMILTON INC,1709089.91,IGF::OT::IGF ETA PLATFORM SERVICES,Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_1605DC17U00004_1605_DOLOPS17A0001_1605,Booz Allen Hamilton,Booz Allen Hamilton
298592862,FA875020C0201,BOOZ ALLEN HAMILTON INC,1707862.0,BUILDING ARTIFICIAL INTELLIGENCE (AI) FOR RELIABLE DEFENSE (BARD),Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA875020C0201_9700_-NONE-_-NONE-,Booz Allen Hamilton Inc,Booz Allen Hamilton
273510847,0027,PAR GOVERNMENT SYSTEMS CORPORATION,1700000.0,IGF::OT::IGF EAGLE INTEL-X SUPPORT SERVICES,Department of Defense,Defense Contract Management Agency,,,,,,1173.0,department-of-defense,CONT_AWD_0027_9700_W911QY11D0014_9700,PAR Government,Booz Allen Hamilton
307245742,HQ042311F0138,BOOZ ALLEN HAMILTON INC,1670217.9,BUSINESS CONTINUITY PLANNING SUPPORT,Department of Defense,Defense Finance and Accounting Service,,,,,,1173.0,department-of-defense,CONT_AWD_HQ042311F0138_9700_GS35F0306J_4730,Booz Allen Hamilton Inc,Booz Allen Hamilton
310022013,N0018919FQ268,BOOZ ALLEN HAMILTON INC,1659561.06,ICEBERG - FWB 2.0,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0018919FQ268_9700_N0018915DQ002_9700,Booz Allen Hamilton,Booz Allen Hamilton
307161102,HHSP23337079,"AQUILENT, INC.",1650578.25,IGF::OT::IGF FOR OTHER FUNCTIONS,Department of Health and Human Services,Office of the Assistant Secretary for Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSP23337079_7570_HHSP233201300057B_7555,Aquilent,Booz Allen Hamilton
307161076,HHSP23337077,"AQUILENT, INC.",1650571.48,IGF::OT::IGF FOR OTHER FUNCTIONS,Department of Health and Human Services,Office of the Assistant Secretary for Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSP23337077_7570_HHSP233201300057B_7555,Aquilent,Booz Allen Hamilton
278395058,1605DC17U00066,BOOZ ALLEN HAMILTON INC,1648514.6,"IGF::OT::IGF TO #8 - EXECUTIVE ORDER SUPPORT SERVICES EOSS BPA (DOLOPS16A0012) BPA. THE INITIAL CEILING VALUE OF THE TASK ORDER IS EXPECTED TO BE $4,544,504.40 AND WILL BE INCREMENTALLY FUNDED IN THE AMOUNT OF $125,000.00.  THE INITIAL FUNDING WILL CARRY THE TEAM FROM SEPTEMBER 1, 2017 THROUGH SEPTEMBER 20, 2017.    THE FUNDING FOR THIS TASK ORDER SHOULD COME FROM THE VETS ACCOUNTING CODE, NOT BG.",Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_1605DC17U00066_1605_DOLOPS16A0012_1605,Booz Allen Hamilton,Booz Allen Hamilton
279025580,2032H520F00141,BOOZ ALLEN HAMILTON INC,1642536.0,THE PURPOSE OF THIS AWARD IS MEET RELEASE MANAGEMENT REQUIREMENT,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H520F00141_2050_TIRNO17Z00005_2050,Booz Allen Hamilton Inc,Booz Allen Hamilton
281087667,47QFWA18F0088,"BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC",1622195.82,IGF::OT::IGF AIR COMBAT COMMAND INTELLIGENCE TRAINING SUPPORT,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QFWA18F0088_4732_GS00Q09BGD0013_4735,Booz Allen Hamilton,Booz Allen Hamilton
307159796,HHSP23337025,"AQUILENT, INC.",1620383.38,IGF::CT::IGF: FDA TOBACCO CAMPAIGNS,Department of Health and Human Services,Office of the Assistant Secretary for Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSP23337025_7555_HHSP233201300057B_7555,Aquilent,Booz Allen Hamilton
307229720,HQ003423F0014,BOOZ ALLEN HAMILTON INC,1614202.92,"DATA, ANALYTICS AND AI SERVICES",Department of Defense,Washington Headquarters Services,,,,,,1173.0,department-of-defense,CONT_AWD_HQ003423F0014_9700_GS35F386DA_4732,Booz Allen Hamilton,Booz Allen Hamilton
305317927,GSQ0716BG0091,"BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC",1604719.81,IGF::OT::IGF TRAINING SYSTEM SUPPORT CENTER (TSSC) FOR THE HEADQUARTER AIR FORCE (HAF) AIR NATIONAL GUARD (ANG) ADVANCED JOINT TERMINAL ATTACK CONTROLLER (JTAC) TRAINING SYSTEM (AAJTS),General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSQ0716BG0091_4732_GS00Q09BGD0013_4735,Booz Allen Hamilton,Booz Allen Hamilton
297878217,FA238525CB017,BOOZ ALLEN HAMILTON INC,1600000.0,EPHEMERAL PARAGON (E-GON),Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA238525CB017_9700_-NONE-_-NONE-,Booz Allen Hamilton,Booz Allen Hamilton
279519780,28321323FA0010314,BOOZ ALLEN HAMILTON INC,1596078.8,CALL ORDER UNDER CYBERSECURITYBLANKET PURCHASE AGREEMENT. ONGOING AUTHORIZATION SUPPORT SERVICES.,Social Security Administration,Social Security Administration,,,,,,539.0,social-security-administration,CONT_AWD_28321323FA0010314_2800_28321319A00040002_2800,Booz Allen Hamilton,Booz Allen Hamilton
279968909,36C10B20N10150053,BOOZ ALLEN HAMILTON INC,1578431.88,SUSTAINMENT OF RTLS HANDHELD SOFTWARE SOLUTION,Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_36C10B20N10150053_3600_VA11816D1015_3600,Booz Allen Hamilton Inc,Booz Allen Hamilton
279508383,28321319FA0010370,BOOZ ALLEN HAMILTON INC,1578282.4,"TO IMPROVE THE AGENCYS EXISTING SECURITY CONTROLS, SUPPORT THE OIS MULTI-PLATFORM ENVIRONMENTS, ENSURE AVAILABILITY AND STABILITY OF THE SYSTEMS, PROCESSES, PROGRAMS AND EQUIPMENT USED TO PROCESS OIS WORKLOADS.",Social Security Administration,Social Security Administration,,,,,,539.0,social-security-administration,CONT_AWD_28321319FA0010370_2800_28321319A00040002_2800,Booz Allen Hamilton Inc,Booz Allen Hamilton
308031153,IND14PD00536,BOOZ ALLEN HAMILTON INC,1570437.72,THIS REQUIREMENT PROVIDE THE HEALTH AND HUMAN SERVICES IT SUPPORT SERVICES IGF::OT::IGF,Department of the Interior,Departmental Offices,,,,,,209.0,department-of-the-interior,CONT_AWD_IND14PD00536_1406_GS35F0306J_4730,Booz Allen Hamilton,Booz Allen Hamilton
306491275,HC102823F0107,BOOZ ALLEN HAMILTON INC,1570019.78,ENTERPRISE MISSION ASSURANCE SUPPORT SERVICE OPERATION AND SUSTAINMENT FOR ARMY NETWORK ENTERPRISE TECHNOLOGY COMMAND,Department of Defense,Defense Information Systems Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HC102823F0107_9700_HC102822A0002_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
279025029,2032H519F00415,BOOZ ALLEN HAMILTON INC,1568374.02,CRITICAL WITH LOW - LITTLE POSSIBILITY OF CONTRACTOR PERFORMING IG WORK CYBER-C,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H519F00415_2050_TIRNO17Z00005_2050,Booz Allen Hamilton Inc,Booz Allen Hamilton
279032735,2033H621F00191,BOOZ ALLEN HAMILTON INC,1556165.52,SECURITY FUSION CENTER PHASE 2,Department of the Treasury,Bureau of the Fiscal Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2033H621F00191_2036_TFSAISSBPA17003_2036,Booz Allen Hamilton,Booz Allen Hamilton
312933979,SP470918F0125,"MIDDLE BAY SOLUTIONS II, LLC",1554005.84,8505910147!TASK 1,Department of Defense,Defense Logistics Agency,,,,,,1173.0,department-of-defense,CONT_AWD_SP470918F0125_9700_SP470917D0004_9700,Booz Allen Hamilton,Booz Allen Hamilton
